No,Project Name,URL,Author/Team,Likes,Bookmarks,Accessible,Status,Description,IsWinner,AwardName,AwardComment,IsFinalPitch,TechStacks,Tags,ContentSummary
119,AIバスロケくん,https://zenn.dev/karamiso/articles/c1daecc46712a8,個人,2,0,True,200,「AIバスロケくん」- マルチモーダルAIでカメラ画像から簡単にバスロケ！ -,False,,,False,"[""Next.js"", ""TypeScript"", ""Google Cloud Run"", ""Google Firestore"", ""Google Cloud"", ""Vertex AI"", ""マルチモーダル生成AI"", ""Google認証"", ""コンテナ技術"", ""バス運行オープンデータ""]","[""生成AI"", ""モビリティ"", ""公共交通"", ""画像認識"", ""スマートフォンアプリ"", ""Google Cloud""]",AIバスロケくんは、スマートフォンで撮影したバス停画像から生成AIがバス停名を認識し、到着予定時刻や現在位置を確認できるバスロケーションサービスです。複数事業者の情報を横断的に検索でき、入力不要で直感的に利用できます。
120,LazySpotFinder: AIがあなたの「めんどくさい」を解決する、新しい場所探しのカタチ,https://zenn.dev/yusukec/articles/0403fdf72aa9dd,個人,4,0,True,200,「今日どこ行く？」をAIに丸投げ！スポット検索のAIエージェント作ってみた【Gemini × Flutter】,False,,,False,"[""Gemini API"", ""Gemini Pro 2.0"", ""Vertex AI"", ""Cloud Run"", ""FastAPI"", ""Flutter"", ""LangGraph"", ""LangChain"", ""Google Maps Text Search API"", ""Google Maps Place Details API"", ""Google Custom Search API""]","[""AIエージェント"", ""スポット検索"", ""チャットUI"", ""レコメンドシステム"", ""モバイルアプリ""]",LazySpotFinderは、自然言語による対話だけで最適な飲食店やスポットを提案するAIエージェントです。GeminiとGoogle Mapsを組み合わせ、口コミやメディア情報を裏取りしつつ、写真や地図も交えた納得感の高い場所探し体験を提供します。
121,agentClassroom,https://zenn.dev/tetty2525/articles/04f8478a303b32,チーム: nishibori-hikawa,1,0,True,200,AIエージェント教室：国際ニュースを多視点から探究,False,,,False,"[""Python"", ""Pydantic"", ""JSON Schema"", ""Web Retriever（検索機能）"", ""RSSフィード"", ""YouTube"", ""Datetime（Python標準ライブラリ）"", ""Typing（Python標準ライブラリ）""]","[""AIエージェント"", ""国際ニュース"", ""教育"", ""多視点分析"", ""情報リテラシー""]",本プロジェクトは、報告者・論点担当・教員のAIエージェントが連携し、国際ニュースを多角的に分析・探究する教室型システムである。歴史的背景や対立する論点を整理し、誤情報の多い現代において深い理解を支援する学習体験を提供する。
122,DOODLE SCOPE,https://zenn.dev/articles/ace4b23009e333/,チーム: ArtisanAlly,,,False,404 Not Found,,False,,,False,,,
123,Docgent,https://zenn.dev/kecy/articles/84509c63e76218,個人,106,35,True,200,Slackの会話からドキュメントを育てるGo製AIエージェント「Docgent」を開発しました,False,,,False,"[""Go"", ""Slack App"", ""GitHub App"", ""Google Cloud Run"", ""Vertex AI"", ""Gemini API"", ""Vertex AI RAG Engine API"", ""GitHub Pull Requests"", ""Slack Threads"", ""RAG（Retrieval-Augmented Generation）""]","[""AIエージェント"", ""ドキュメンテーション"", ""RAG"", ""Slack連携"", ""GitHub連携"", ""業務効率化""]",Docgentは、Slack上の会話を起点にGitHubでドキュメントを自動生成・改善し、蓄積された知識をもとに質問回答まで行うGo製AIエージェントです。ドキュメント作成・更新と活用を日常の開発フローに自然に統合することで、情報共有と業務効率の向上を実現します。
124,Corggle,https://zenn.dev/pluto0004/articles/40b511b74ecbf4,チーム: iroiro,6,0,True,200,次世代コミュニケーションパートナー AI Corggle,False,,,False,"[""Flutter"", ""Firebase Authentication"", ""Firestore"", ""Cloud Functions"", ""Google Cloud Functions"", ""Vertex AI"", ""Gemini 2.0 Flash"", ""Google Cloud Platform"", ""Firebase""]","[""AIエージェント"", ""コミュニケーション支援"", ""チャットボット"", ""Z世代"", ""UI/UX""]",Corggleは、対面コミュニケーションに悩む人のためのAI会話パートナーです。場面やユーザー特性に応じて適切な話題を提案し、初対面やイベントなどでの自然な会話をサポートします。親しみやすいキャラクターと直感的なUIにより、幅広い年代が気軽に利用できます。
125,食品添加物解析アプリ,https://zenn.dev/senbei139/articles/b78ae9d4a68340,チーム: of,10,0,True,200,食品添加物解析アプリ（AI Agent Hackathon with Google Cloud）,False,,,False,"[""Google Cloud Platform"", ""Google Cloud Vision API"", ""Vertex AI"", ""Firebase"", ""Google Cloud Natural Language API"", ""スマートフォンカメラAPI"", ""Image OCR技術"", ""食品添加物データベース"", ""YouTube（デモ動画公開）""]","[""ヘルスケア"", ""食品安全"", ""画像認識"", ""AIアプリ"", ""Google Cloud""]",スマートフォンで食品成分表を撮影するだけで、AIが食品添加物を自動解析し、安全性や用途を分かりやすく解説するアプリ。画像認識と自然言語処理を活用し、健康志向の消費者が安心して食品を選べるよう支援する。
126,GenRPG,https://zenn.dev/atworks_np/articles/bb4e4fc79be314,個人,14,0,True,200,GenRPG - 究極のRPGを求めて - 【AI Agent Hackathon】,False,,,False,"[""Google Gemini"", ""マルチAIエージェントアーキテクチャ"", ""RAG（Retrieval-Augmented Generation）"", ""ベクトルデータベース"", ""プロンプトエンジニアリング"", ""Firebase Hosting"", ""Webアプリケーション"", ""GitHub"", ""生成AIストーリー生成""]","[""生成AI"", ""AIエージェント"", ""RPG"", ""TRPG"", ""RAG"", ""ゲーム開発""]",GenRPGは、生成AIをゲームマスターとして活用し、ユーザーが主人公として自由に物語を体験できるRPGです。複数のAIエージェントを役割分担させることで、過去の情報と矛盾しない一貫したストーリー展開を実現しています。
127,名刺管理AIエージェント,https://zenn.dev/liam/articles/13d00e3fd4b8f5,チーム: 反天空後で世界を救えませんか？,6,1,True,200,埋もれた金鉱を見逃すな！展示会の名刺管理AIエージェント,False,,,False,"[""OpenAI GPT-4"", ""GPT-4 Vision"", ""LangChain"", ""Next.js"", ""Supabase"", ""PostgreSQL"", ""Vercel"", ""Google Vision API"", ""Playwright"", ""Node.js""]","[""名刺管理"", ""AIエージェント"", ""営業支援"", ""業務効率化"", ""展示会""]",展示会で大量に発生する名刺をAIでデータ化・分析し、企業情報と組み合わせてフォローアップの優先順位付けや企業別のカスタム営業メール作成を支援する名刺管理AIエージェント。
128,アイデアの会議室,https://zenn.dev/yersini_pestis/articles/3bda0515380265,個人,2,0,True,200,AIがアイデアを育てる！GeminiとClaudeによる自動ブレインストーミングアプリの開発,False,,,False,"[""React"", ""Vite"", ""TailwindCSS"", ""Mermaid.js"", ""Google Cloud Run"", ""Firebase Authentication"", ""Firebase Realtime Database"", ""Google Cloud Vertex AI"", ""Gemini"", ""AWS Bedrock"", ""Claude""]","[""アイデア創出"", ""ブレインストーミング"", ""AIエージェント"", ""生成AI"", ""Webアプリ開発""]",「アイデアの会議室」は、GeminiとClaudeという2つの生成AIを連携させ、ユーザーの着想を分析・具体化・図解化しながら発展させる自動ブレインストーミング支援アプリです。対話的なUXにより、アイデア創出と整理を効率化します。
