No,Project Name,URL,Author/Team,Likes,Bookmarks,Accessible,Status,Description,IsWinner,AwardName,AwardComment,IsFinalPitch,TechStacks,Tags,ContentSummary
76,Gemini Baby Monitor,https://zenn.dev/sunwoodailabsii/articles/22d549bc89f6e2,チーム: Maki,0,0,True,200,Gemini Baby Monitor は、赤ちゃんを見守る安心を次のレベルへ引き上げる軽量 Web アプリです。家庭用ネットワークカメラの映像をブラウザでシンプルに確認できるだけでなく、Google Gemini API を活用した AI 画像解析で危険を自動チェック。Docker 構成による HLS / WebRTC 対応でリアルタイム性と拡張性を兼ね備え、スマホからでも安全に利用できます。保護者の“もしも”を未然に防ぐ、次世代のベビーモニターです。,False,,,False,"[""Gemini API"", ""Google Compute Engine"", ""FastAPI"", ""MediaMTX"", ""Tailscale"", ""Docker Compose"", ""Terraform"", ""GitHub Actions"", ""HLS.js"", ""WebRTC"", ""RTSP"", ""Nginx"", ""Tailwind CSS""]","[""ベビーモニター"", ""見守りシステム"", ""画像解析"", ""クラウド"", ""子育て"", ""IoT""]",Gemini Baby Monitorは、Gemini APIによる画像解析を活用し、赤ちゃんの安全状況を自動で判定・通知するスマート見守りシステムです。既存カメラとクラウドを組み合わせ、低コストかつ安全に遠隔からリアルタイム監視を実現します。
77,manatasuAI,https://zenn.dev/kapiha/articles/d1dbff93eb9b5a,個人,0,0,True,200,manatasuAIは、中学校教員の大きな負担となっている「授業準備・宿題やテスト問題」を生成AIで効率化する教育支援ツールです。教科書や過去の教材PDFをアップロードするだけで、問題・解答・解説を瞬時に自動生成し、PDFや印刷形式で利用できます。これにより、毎日平均2時間以上かかる授業準備時間を約半分に削減し、先生が本来注力すべき授業や生徒指導、自主研修に時間を振り向けられる環境を実現します。,False,,,False,"[""Flutter Web"", ""FastAPI"", ""Google Vertex AI"", ""Python"", ""RESTful API"", ""Google Cloud Platform"", ""PDF Processing"", ""Cloud Storage"", ""Large Language Models""]","[""教育"", ""業務効率化"", ""生成AI"", ""EdTech"", ""働き方改革""]",manatasuAIは、中学校教員の授業準備・宿題・テスト作成を効率化する生成AIツールです。教材PDFを基に問題や解説を自動生成し、業務時間を削減することで、教員が授業や生徒指導に専念できる環境づくりを目指します。
78,One-to-Multi Agent,https://zenn.dev/hirosuke0520/articles/316adf517f8370,チーム: 筋肉で伸ばすアルゴリズム,12,3,True,200,"One-to-Multi Agent は、発信者のワンソースマルチユースを支援するAIツールです。
1つのソース（動画、音声、テキスト）から、ユーザーごとのプロンプトに合わせて、各SNSに最適化されたコンテンツを自動生成します。
Gemini AIを活用し、YouTube、Xなど6種類のプラットフォームに対応。
Next.js + Hono + PostgreSQLで構築され、Cloud Run上で動作。
従来数時間かかっていた作業を数分に短縮し、全ての発信者の効率的なワンソースマルチユースを支援します。",False,,,False,"[""Next.js 15"", ""React 19"", ""TypeScript"", ""Tailwind CSS 4"", ""Hono"", ""Node.js 18"", ""Google Gemini 1.5 Flash"", ""PostgreSQL 15"", ""Drizzle ORM"", ""NextAuth 5"", ""ffmpeg"", ""Google Cloud Run"", ""Google Cloud Storage"", ""Docker""]","[""SNS運用"", ""生成AI"", ""マルチエージェント"", ""コンテンツ制作"", ""業務効率化""]",One-to-Multi Agentは、文章・音声・動画など単一のコンテンツから、XやInstagram、YouTubeなど複数SNS向けの投稿文を自動生成する支援サービスです。各プラットフォーム特性に最適化した発信を短時間で実現し、継続的な情報発信をサポートします。
79,Agent Canvas,https://zenn.dev/kc7525/articles/0af9ae781e0120,チーム: critical thinking crew,0,0,True,200,こちらはGUIで直感的にAIエージェントの連携（A2A）を設計できるノーコード・プラットフォームです。分析役、レビュー役など、役割の違うAIエージェントを組み合わせ、独自の自動化ワークフローを自由に構築。プロンプトだけでなくPythonコードも実行でき、ファイルアップロードによるデータ連携も簡単です。GCPとLangGraphを基盤に、複雑な実装を肩代わり。開発者はアイデアの実現そのものに集中でき、生産性を最大化します。,False,,,False,"[""Google Cloud Platform"", ""LangGraph"", ""Firebase Authentication"", ""Python"", ""YouTube""]","[""ノーコード"", ""AIエージェント"", ""業務自動化"", ""ワークフロー"", ""マルチエージェント""]",Agent Canvasは、GUI上でAIエージェント同士の連携（A2A）を直感的に設計できるノーコードAIワークフロープラットフォームです。プログラミング不要で、複数エージェントの協調動作やPython処理を組み合わせた高度な業務自動化を実現します。
80,Smart Chore App - 共働き家庭を救うAIエージェント,https://zenn.dev/tenyyprn/articles/9965fd0b8f144a,個人,0,0,True,200,共働き家庭の深刻な課題—女性の家事時間は男性の3.4倍、家事分担が原因の夫婦喧嘩は週3回。Smart Chore AppはAIエージェントが家族の特性・スケジュール・好みを学習し、最適な家事分担を自動提案するアプリです。従来アプリとの差別化ポイントは「人間が決めない」こと。意思決定疲れを根本解決し、公平性を数値化して見える化します。Firebase + Google App Engineで構築、リアルタイム同期を実現。共働き家庭の「時間貧困」を解消するAIソリューションです。,False,,,False,"[""Google Cloud Vertex AI"", ""Gemini Pro"", ""Firebase Authentication"", ""Cloud Firestore"", ""Cloud Functions for Firebase"", ""Next.js"", ""React"", ""TypeScript"", ""Cloud Scheduler"", ""BigQuery"", ""Google Analytics"", ""YouTube Embed API""]","[""AIエージェント"", ""共働き家庭"", ""家事分担"", ""業務効率化"", ""子育て"", ""Google Cloud""]",Smart Chore Appは、共働き家庭の家事・育児負担をAIエージェントで最適化するアプリです。家族の特性や状況を学習し、公平なタスク分担や忘れ防止、負担の可視化を自動で行い、家庭内のストレス軽減と家族時間の創出を支援します。
81,もしもでんわ,https://zenn.dev/kdoai/articles/b3cb679ccf0d92,個人,,,False,HTTP 403,「もしもでんわ」は、誰もが心に浮かべる“もしも”を簡単に動画化できるアプリです。スマホに向かって「もしも猫が世界を支配していたら」と話すだけで、AIがストーリーを組み立て、音声と映像を自動生成。複雑な編集や高価な機材は不要、数秒であなたの空想が形になります。想像力はあるけれど表現の手段がなかった人、創作を始めたいけれど技術に不安がある人に最適です。子供から大人まで、誰もが気軽に“もしも”を共有できる創作の民主化を実現します。,False,,,False,,,
82,添削AI 言の葉,https://zenn.dev/mugi007/articles/cf764e26f3adeb,個人,3,2,True,200,"私が制作したアプリケーションは、端的に言えば、""手書き答案の添削をAIがアシストしてくれるアプリケーション""です。

答案における「よい考え方」や「誤りの原因」を丁寧にフィードバックすることで、生徒の「長所」と、「つまずきポイント」が明確化され、復習がしやすくなります。それにより、学習のPDCAが自然と回っていきます。

一方で、テストの評価ではそのほとんどがただの採点に留まっているのが現状です。
これを添削という形にすることで、生徒の思考力の増強につながっていきます。

採点に留めざるを得ない原因の一つとして、現実に教員の平均残業時間は月88時間を超えており、採点から添削に移行するためには工数不足という非常に大きな壁が存在します。

そのため今回はAIを用いることで、答案の添削にかかってしまう時間と労力の削減に挑戦しました。",True,優秀賞,解決しようとしている課題のインパクトが大きい点と、AIをうまく活用しつつもAIにすべてを任せるのではなく人間が介入できる余地を残していて、実用的なソリューションに落とし込まれていました。審査員からもオペレーションのイメージが想像でき、地に足のついたプロジェクトであることを高く評価しました。,True,"[""Gemini 2.5 Pro"", ""Gemini API"", ""Google Cloud Platform"", ""Google Cloud Storage"", ""Cloud Run"", ""PDF処理"", ""PNG画像変換"", ""Markdown変換"", ""OCR（手書き文字認識）""]","[""教育"", ""業務効率化"", ""AI添削"", ""生成AI"", ""EdTech""]",添削AI 言の葉は、手書き答案をAIが解析・書き起こしし、採点基準に基づいた添削コメント生成を支援する教育向けアプリです。教員とAIの協業により、添削負担を大幅に軽減し、生徒の復習と理解深化を促進します。
83,Edibuddy,https://zenn.dev/moyarzabalstake/articles/d102dde6403bc9,チーム: F06,3,1,True,200,Edibuddyは、食材をキャラクター化して「友達」のように感じながら冷蔵庫を管理できるアプリです。賞味期限に応じて表情が変わる食材たちが、楽しく消費を促してくれます。さらにAIが冷蔵庫の中身から最適な献立を提案し、期限の近い食材を無駄なく活用。義務感ではなく楽しさや愛着をきっかけに、家庭から自然に食品ロス削減を実現します。,False,,,False,"[""Flutter"", ""iOS"", ""Mobile Scanner v7.0.1"", ""Open Food Facts API"", ""JANCODE LOOKUP API"", ""Firebase Firestore"", ""Nano Banana API"", ""ADK API Client"", ""Agent Development Kit (ADK)"", ""YouTube""]","[""食品ロス削減"", ""iOSアプリ"", ""AIエージェント"", ""ゲーミフィケーション"", ""サステナビリティ""]",Edibuddyは、食材をキャラクター化し賞味期限に応じた感情表現やAI献立提案を行うことで、楽しく食品ロス削減を促すiOSアプリです。バーコード管理とAIエージェントにより、冷蔵庫管理を直感的で継続しやすい体験に変えます。
84,WIND,https://zenn.dev/acntechjp/articles/bd1b64b9f13c6d,チーム: シェアラボAI,13,1,True,200,"災害時、膨大な情報に混乱し、「自分は大丈夫」と過小評価してしまう——これが命を危険にさらす現実です。
私たちが開発するWIND（What I Need to Do）は、マルチAI Agentが連携する災害情報システムです。各種メディアやSNSから情報を自動収集・要約し、ユーザーの位置や個人情報に基づいて「あなたに本当に必要な情報」だけを提供します。
「あなたの自宅は震度5弱が予想されます」「通勤経路で運行停止の可能性があります」といった具体的で客観的な影響予測により、正常性バイアスを排除し、適切な行動判断を支援、情報過多による混乱と不安を解消します。
南海トラフ地震の発生確率80％、異常気象の激化——災害常態化時代に、AI技術で一人でも多くの命を救いたい。それがWINDの使命です。",False,,,False,"[""マルチAIエージェントアーキテクチャ"", ""自然言語処理（NLP）"", ""自動要約アルゴリズム"", ""地理情報システム（GIS）"", ""位置情報サービス"", ""SNSデータクローリング"", ""リアルタイムデータストリーミング"", ""災害情報オープンデータ（気象庁・自治体）"", ""データ可視化エンジン""]","[""防災"", ""災害対策"", ""AIエージェント"", ""情報可視化"", ""意思決定支援""]",WINDは、災害時に氾濫する情報をマルチAIエージェントで収集・要約し、位置情報に基づいて個人に最適化した行動指針を提示する災害情報支援アプリです。不安や正常性バイアスを抑え、適切な判断と迅速な避難行動を支援します。
85,EnQuest,https://zenn.dev/7subasa/articles/c18676695eebbc,個人,3,1,True,200,"EnQuestは、社内イベントの「気まずい沈黙」をAIで最高の出会いに変える交流促進アプリです。
イベントの中で「話すきっかけがない」「いつも同じ人と固まる」という課題があります。EnQuestは、Vertex AI (Gemini)を活用し、参加者同士がQRコードを交換するだけで、その二人のための会話テーマを自動生成。さらに、個人のプロフィールに合わせたパーソナライズされたビンゴミッションを通じて、ゲーム感覚で部署や役職を超えた偶発的な交流を促します。

これにより、参加者全員が主役となり、イベントを一過性のものから、継続的な組織活性化へと繋げます。AIの力で、すべての出会いを「冒険」に変える、それがEnQuestです。",False,,,False,"[""Next.js"", ""shadcn/ui"", ""Node.js"", ""Express"", ""TypeScript"", ""Firestore"", ""Firebase Authentication"", ""Vertex AI Gemini"", ""Docker"", ""Cloud Run"", ""Google Cloud""]","[""社内イベント"", ""交流促進"", ""AIアプリ"", ""アイスブレイク"", ""Webアプリケーション""]",EnQuestは、社内イベントで生じがちな会話のきっかけ不足や交流の固定化といった課題を、AIの力で解決するWebアプリです。参加者のプロフィールを活用し、アイスブレイク話題生成やパーソナライズされたビンゴ、会話アシスタントを通じて自然な交流を促進します。
86,フードスナップ,https://zenn.dev/pirozhok/articles/af1bab8d09949b,個人,,,False,HTTP 403,"現代人は忙しく、健康管理は後回しになりがちです。特に、毎日の食事管理は手間がかかり、挫折する人が少なくありません。

今回のプロジェクトは、AI健康管理アプリ「FoodSnap」。食事の写真をアップだけで、AIが自動でカロリーや栄養バランスを分析。あなたの健康目標に合わせたアドバイスを毎日お届けします。

手入力は一切不要。「写真をアップ」というシンプルなアクションが、無理なく継続的な健康管理につながります。まるで専属の栄養士がいつもそばにいるかのように、あなたの健康を楽しく、確実にサポートします。

「FoodSnap」で、すべての人が食事を通して、より健康的で充実した生活を送ることを目指します。健康指導さようなら！",False,,,False,,,
87,BlueBird ～アノヒトの青い鳥～,https://zenn.dev/emuco/articles/d0215d1803193c,個人,0,0,True,200,『BlueBird』は、ユーザー専属AIの青い鳥に日々の出来事を預けると、鳥たちが「さえずり」としてタイムラインを彩る癒し系AI SNSです。青い鳥は寄り添うように日記を要約し、スズメや鷹はおしゃべりや情報収集で世界観を広げます。さらに、匿名要約を交換する「森」で間接的な共感を得られ、投稿内容に応じた「オソナエモノ」が提案される仕組みも搭載。SNS疲れに悩む人へ、AIの安心感とゆるやかなつながりを届けます。,False,,,False,"[""React"", ""React Context API"", ""localStorage"", ""Gemini API"", ""Google Cloud"", ""Google AI Studio"", ""JavaScript"", ""ブラウザフロントエンド"", ""サーバーレスアーキテクチャ""]","[""SNS"", ""AIエージェント"", ""メンタルケア"", ""癒し系アプリ"", ""生成AI""]",BlueBirdは、ユーザーの短い日記や想いに対してAIの“青い鳥”がそっと寄り添い、要約やリアクションを返す癒し系SNSです。SNS疲れを和らげ、AIとの愛着ある関係性を育む体験を提供します。
88,Hey-ya,https://zenn.dev/ynishino/articles/2f46fa718bcaa7,個人,,,False,HTTP 403,hey-yaはあなたに寄り添うマルチエージェントAIコーチングアプリです。Google Cloud Agent Development Kitの機能を活用し、ユーザーの目標やメモやプロフィール、タスクを考慮したパーソナライズドされたコーチング、長期的かつ多角的なコーチングを実現します。,False,,,False,,,
89,Persona Interview,https://zenn.dev/yana22/articles/774cd36db27f5d,個人,2,1,True,200,"ユーザーインタビューをAIでオンライン完結できるサービスを作りました。
6人の専門家と、4人のユーザー目線、合計10人のAIペルソナにインタビューできます。
彼らはAIエージェントで構築されており、それぞれエージェントには、経験があり、黒歴史もあり、最近の趣味など、、現実の人をリアルに再現したペルソナです。
グループインタビューの機能ではAIエージェント同士で会話しながら回答するので人間らしい回答が得られます。一斉インタビューで10名にまとめて聞くことも、個別に会話することもできます。
従来の調査に係る工数を大幅に削減し、企画や新機能・アイデアをブラッシュアップするために活用できます！",False,,,False,"[""OpenAI GPT-4"", ""OpenAI API"", ""LangChain"", ""Next.js"", ""React"", ""TypeScript"", ""Node.js"", ""Supabase"", ""PostgreSQL"", ""Vercel"", ""Tailwind CSS""]","[""AIペルソナ"", ""ユーザーインタビュー"", ""プロダクト開発"", ""UXリサーチ"", ""生成AI""]",Persona Interviewは、詳細な背景や黒歴史まで持つリアルなAIペルソナを生成し、オンラインでユーザーインタビューを行えるサービスです。画一的になりがちなAI回答を避け、多様な立場のペルソナ同士の対話を通じて、実在のユーザーに近いインサイトを得ることを目的としています。
90,Knowledge Hub,https://zenn.dev/tsunemori/articles/7d7be4c542c8a8,個人,2,0,True,200,"私たちのチームはベクトルデータベースに保存された情報をRAGベースのAIチャットアプリ、「Knowledge Hub」を開発しました。

主な機能は情報を新規登録・更新・削除をするインタフェース、
RAGを搭載したチャットアプリで情報を検索するインタフェースの2つになります。

またログイン機能も実装しており、社内で使うアプリケーションを想定しているため、従業員用のアカウントを作るAdmin用ログイン、従業員用ログインと2つに分けました。",False,,,False,"[""Ruby on Rails"", ""Devise"", ""Turbo Frame"", ""Turbo Streams"", ""RubyLLM"", ""Gemini 2.5 Flash Lite"", ""Gemini Embedding 001"", ""PostgreSQL"", ""pgvector"", ""Google Cloud Run""]","[""RAG"", ""社内システム"", ""ナレッジ共有"", ""情報検索"", ""業務効率化""]",Knowledge Hubは、企業内の膨大で分散した情報をRAGベースAIで一元管理・検索できる社内向けアプリです。従業員が情報を登録・更新し、チャット形式で必要な知識を迅速に取得することで、情報検索時間の短縮や新人教育の効率化、業務知識の標準化を実現します。
91,lazy-bear,https://zenn.dev/shiseitech/articles/ab93721a833fb7,チーム: lazy-bear,2,0,True,200,資格の勉強、「計画倒れ」で諦めていませんか？lazy-bearは、そんな悩みを解決するAI学習プランナーです。取得したい資格と学習期間を入力するだけで、AIがあなたに最適な学習ステップとタスクを自動で生成し、ガントチャートで可視化します。もう「何から始めるか」で悩む必要はありません。AIが常にあなたの学習進捗を見守り、計画を最適化する未来を目指します。lazy-bearで、賢く、効率的な学習を始めましょう。,False,,,False,"[""Next.js"", ""Google Cloud"", ""Cloud Run"", ""Cloud SQL for PostgreSQL"", ""PostgreSQL"", ""Vertex AI"", ""Gemini Pro"", ""Function Calling"", ""Docker""]","[""資格学習"", ""学習支援"", ""AIエージェント"", ""教育"", ""Google Cloud""]",lazy-bearは、取得したい資格と学習期間を入力するだけで、AIが最適な学習計画を自動生成する学習支援アプリです。Google CloudとVertex AIを活用し、計画立案の負担を減らし、効率的な資格学習を支援します。
92,RevuRal,https://zenn.dev/zerebom/articles/0e18d93ca870cf,個人,3,0,True,200,生成AIはアウトプットを加速させましたが、その裏で「レビュー疲れ」が深刻化し、意思決定を遅らせています。私たちの『RevuRal』は、必要な時にいつでも呼び出せる、あなたのための“専門家AIチーム”です。多角的な視点から課題を瞬時に洗い出し、対話で論点を深めることで、チームが自信を持って前に進むための、新しい形の知的生産を支援します。,False,,,False,"[""Next.js 15"", ""FastAPI"", ""Google Cloud Run"", ""Gemini 2.5 Flash Lite"", ""Google ADK"", ""Google Cloud""]","[""AIエージェント"", ""コードレビュー"", ""ドキュメントレビュー"", ""業務効率化"", ""プロダクト開発""]",RevuRalは、専門家AIエージェントが多角的な視点でドキュメントを即座にレビューするAIレビューパネルです。AI時代のレビュー疲れを解消し、対話と履歴を通じて意思決定をチームの資産へと変えます。
93,EkiPick,https://zenn.dev/tonoyama/articles/a2db07ddb7c7f5,チーム: EkiPick,2,0,True,200,"私たちは、上京や転勤を検討する人々が抱える「住む場所が分からない」という課題を解決するため、通勤時間・家賃・生活利便性を考慮して最適な駅を推薦するAI Agentを開発しました！
GCPの各種サービスを活用し、会話形式で候補駅の提案や周辺情報を提示。ピン止めやサマリー機能を備え、直感的かつ効率的に住居選びを支援します。関西からリモート勤務中の私たち自身の課題感を出発点に、学生や転勤者にも役立つ実用的なサービスを目指しています。",False,,,False,"[""React"", ""React Router v7"", ""Tailwind CSS"", ""FastAPI"", ""Agents Developer Kit"", ""Cloud SQL"", ""Cloud Run"", ""OpenTofu"", ""Vertex AI"", ""Google Maps API"", ""NAVITIME RapidAPI"", ""Gemini Flash 2.0""]","[""AIエージェント"", ""住まい探し"", ""地図連携"", ""通勤最適化"", ""Google Cloud"", ""ハッカソン""]",EkiPickは、通勤時間・家賃・周辺環境といった条件から、住むのに適した駅を自動推薦するAIエージェントシステムです。地図上で駅や施設を可視化し、会話形式で条件整理や周辺情報の調査、追加アドバイスまで行うことで、土地勘のない人でも効率的に賃貸エリアを検討できます。
94,Gehon,https://zenn.dev/yukilab/articles/e9b16e0cf5a41c,個人,2,0,True,200,Gehonは、名前と題材を入れるだけで、昔話風・水彩タッチの10ページ絵本を自動生成するNext.jsアプリです。Geminiで本文、Gemini/Imagen/Vertexのマルチエンジンでイラストを生成し、GCSに保存。Cloud Runで運用しページ遷移ごとにAIエージェントのオーケストレーションで前画像を参照し一貫性を維持、3候補からの自動選択で品質を担保します。,False,,,False,"[""Next.js"", ""React"", ""Gemini 2.5 Flash"", ""Google Gemini API"", ""Google Cloud Run"", ""Google Cloud Build"", ""Google Cloud Storage"", ""Kuroshiro"", ""Text-to-Speech (TTS)"", ""YouTube"", ""GitHub""]","[""AIエージェント"", ""教育"", ""絵本"", ""子ども向け"", ""生成AI""]",Gehonは、子どもの名前や好みを入力するだけで、AIが本文と水彩イラストを自動生成する参加型絵本AIエージェントです。Next.jsとGemini APIを活用し、物語生成と絵柄の一貫した挿絵、ふりがな・読み上げ・PDF出力などの機能を備え、能動的な読書体験を提供します。
95,AIスタイリスト,https://zenn.dev/mahiguch/articles/c4d732e173e66c,個人,0,0,True,200,自分らしさを表現したい、でもどうすればいいかわからない。「AIスタイリスト」は、この課題を根本から解決します。単なるパーソナルカラー診断を超えて、「なりたい自分」への変身体験を提供するアプリケーションです。,False,,,False,"[""Google Cloud"", ""Cloud Run"", ""Vertex AI"", ""Vertex AI Gemini-2.x-flush"", ""Imagen 4"", ""Virtual Try On API"", ""Multi-Agent Architecture""]","[""AIエージェント"", ""美容・ファッション"", ""パーソナルカラー"", ""画像生成"", ""自己表現""]",AIスタイリストは、Google Cloud上の複数AIエージェントが連携し、パーソナルカラー診断からメイク・ファッションの可視化提案までを行う美容支援アプリです。年齢や個性に合わせて「なりたい自分」を具体的な体験として提供します。
96,Gemini実装ナビ,https://zenn.dev/michishiru_ai/articles/9fc3302bef389a,チーム: Michishiru,0,0,True,200,アイデアを形にしたいのに、難易度や相場がわからない――。Gemini実装ナビは、要件テキストを解析し、機能カテゴリごとの難易度・工数・費用感を★で直感表示するツールです。非エンジニアでも開発可否の判断や、外注・学習の選択がすぐに可能に。今後は「必要な知識」「学ぶ順番」「学習タスク」を自動生成し、誰もが一歩ずつスキルを積み上げて自作できる未来をめざします。Gemini APIとCloud Runで実装。,False,,,False,"[""Vite"", ""React"", ""Node.js"", ""Express"", ""TypeScript"", ""Google Cloud Run"", ""Gemini API"", ""Vertex AI Generative Language API"", ""gcloud Buildpacks"", ""Cloud Logging""]","[""要件定義"", ""見積もり支援"", ""プロトタイピング"", ""個人開発"", ""生成AI""]",Gemini実装ナビは、要件テキストを入力するだけでアプリの実装難易度を⭐1〜5で可視化し、開発時間や費用の概算、注意点を提示するツールです。非エンジニアでも自作や外注判断をしやすくする最初の判断材料を提供します。
97,AI Decision Support,https://zenn.dev/articles/11691d0ebbd42a,個人,,,False,404 Not Found,"「意思決定、マジで難しい…」「会議、長引くし、言ってることバラバラだし…」
そんな悩みを抱えるあなたに朗報です！今回我々が開発したのは、なんと **「AIアドバイザー軍団」** を仮想会議室に召喚し、人間だけでは気づけなかった盲点や、爆速での意思決定をサポートするシステムです！",False,,,False,,,
98,カルチャー,https://zenn.dev/006613/articles/838f73cf06db78,チーム: カルチャー,8,4,True,200,"こんにちは。チームカルチャーです。

私たちは情報過多の時代に、効率的に自分好みの記事を見つけられるニュースアプリを開発しました。

特徴は以下の通りです：
・ティールをテーマカラーとしたシンプルなUI
・AIエージェント「黒猫さん」がユーザーに合わせたニュース記事を提案
・利用するほど学習し、よりパーソナライズされた情報を提供

情報収集の疲れを軽減し、自分に関連性の高いニュースだけをお届けします。",False,,,False,"[""Next.js"", ""Ruby on Rails 8"", ""Rails API"", ""PostgreSQL"", ""Google Cloud SQL"", ""Mastra"", ""Gemini 2.5 Flash"", ""JWT認証"", ""Cookie認証"", ""TypeScript""]","[""ニュースキュレーション"", ""AIエージェント"", ""レコメンドシステム"", ""個人最適化"", ""Webアプリ開発""]",カルチャーは、ユーザーに寄り添うAIエージェント付きニュースキュレーションアプリです。記事の閲覧履歴や好みをもとに学習し、黒猫のエージェントがその人に合ったニュースを提案します。情報過多の中でも快適に使える、シンプルで効率的なニュース体験を目指しています。
99,What If AI Visualizer,https://zenn.dev/daydreamer/articles/2798ac84e28df5,個人,0,0,True,200,"私たちは、イノベーションは誰もが持つ小さなアイデアから生まれると信じています。子供の頃から私たちは想像し続けています。今、私たちはその想像を現実のビジュアルに変換したいと考えました。

「What If AI Visualizer」は、Google Cloud上で動作するAI駆動の画像・動画生成プラットフォームです。「もし猫が空を飛べたら？」「もし椅子が掃除ロボットの下で浮遊できたら？」といった短いフレーズから、誰でも簡単に自分のアイデアを視覚化できます。",False,,,False,"[""Google Cloud"", ""Vertex AI"", ""Gemini 2.5 Pro"", ""Imagen 006"", ""Veo 3.0 Fast"", ""Next.js 15"", ""React Server Components"", ""TypeScript"", ""Zod"", ""Firebase"", ""Firestore"", ""Firebase Storage""]","[""画像生成"", ""動画生成"", ""生成AI"", ""プロダクト開発"", ""クラウド""]",What If AI Visualizerは、「もし〜だったら？」という短いアイデアを入力するだけで、高品質な画像や動画を自動生成できるAIビジュアライゼーションサービスです。高度なプロンプト調整をAIが担い、誰でも簡単に想像を視覚化できます。
100,Picca,https://zenn.dev/udonburo/articles/e606e6cd895aad,個人,0,0,True,200,Piccaは、顔や映像で人を判断しない「動きだけの評価基盤」です。ブラウザで抽出した骨格キーポイントをCloud Runに送り、約1秒で総合＋左右差・出力・一貫性を返却。画像/動画は長期保存せず、東京リージョン運用・一時データは24時間で自動削除。短い助言文で次の一手を示し、将来は特定職種の適性確認や安全指導を支えるHRアシスタントにも展開を見据えています。動作をより細かな信号に分解し、あらゆる拡張が可能な設計です。,False,,,False,"[""Google Cloud Run"", ""FastAPI"", ""ONNX Runtime"", ""ONNX"", ""Vertex AI"", ""Gemini 2.5 Flash-Lite"", ""Go"", ""Google Cloud Storage"", ""BigQuery"", ""Parquet"", ""YouTube""]","[""動作解析"", ""プライバシー保護"", ""低遅延AI"", ""スポーツ・リハビリ"", ""教育・HR""]",Piccaは、画像や動画を送信せず骨格キーポイントのみで動作を評価する低遅延・倫理重視の基盤です。Cloud RunとONNXによる決定論的スコアリングに、Geminiを用いた短い日本語コーチングを組み合わせ、練習・リハビリ・教育や安全指導を支援します。
101,AIコーディネーター,https://zenn.dev/k_sasaking/articles/e5475a39e5c8b7,個人,2,1,True,200,本アプリは、人物写真からAIが自然なフルボディ画像を生成し、選んだ服をリアルに着せ替えることで、まるで試着したかのようなコーディネートを体験できるサービスです。ネットショッピングでの購入前に自分に似合うかを確認でき、失敗の少ない買い物をサポートします。,False,,,False,"[""Stable Diffusion"", ""ControlNet"", ""OpenPose"", ""OpenCV"", ""Python"", ""FastAPI"", ""Next.js"", ""React"", ""AWS S3"", ""YouTube""]","[""ファッション"", ""画像生成"", ""オンラインショッピング"", ""試着体験"", ""生成AI""]",このプロジェクトは、ユーザーの写真をもとにAIでフルボディ画像を生成し、選んだ服を自然に着せ替えて試着体験を再現するアプリです。オンラインショッピングで生じやすい「イメージ違い」を減らし、購入前に自分に似合うコーディネートを視覚的に確認できることを目的としています。
102,Knowledge Gym,https://zenn.dev/water3/articles/80765d354b8978,個人,0,0,True,200,「Knowledge Gym」は、SNS依存を断ち切りつつ知的好奇心を広げるための Chrome 拡張+webアプリです。SNSを開く前にランダムに提示される記事や動画を5分以上読み、要点と感想文を書いてAI採点で合格しないとSNSを利用できません。採点は要約一致度・論理展開など5指標で評価され、結果はダッシュボードで分野バランスや弱点として可視化されます。短期間でMVPを開発し、「読書感想文」を大人向けに再解釈した本プロジェクトは、習慣形成と学習効果を同時に実現する新しい知識ジムです。,False,,,False,"[""Chrome Extension Manifest V3"", ""declarativeNetRequest"", ""Chart.js"", ""ECharts"", ""Google Cloud Functions"", ""Node.js"", ""FastAPI"", ""Gemini"", ""OpenAI API"", ""Chrome storage.local""]","[""Chrome拡張"", ""生成AI"", ""学習支援"", ""UXデザイン"", ""情報摂取改善""]",Knowledge Gym は、SNS のドゥームスクロールを防ぐために、知識インプットを条件に利用を解禁する Chrome 拡張です。記事や動画を読み感想文を書くと AI が採点し、合格することで SNS が使える仕組みを提供します。
103,フリージャ,https://zenn.dev/ryyyo/articles/55dfa6c5ec3240,個人,0,0,True,200,専門知識ゼロからでも、誰もがオリジナル商品を企画・販売できるAIアシスタント。アイデアを入力するだけで、AIが商品コンセプト、2段階の料金プラン、LPを自動生成する。自動化に特化し、外部サービス連携によって「最速で商品を形にする」ことを実現。これにより、ユーザーは商品を量産し、従来の数倍の速度で販売、講座ビジネス等で大きな収益を目指せる。,False,,,False,"[""OpenAI GPT-4"", ""Next.js"", ""React"", ""Supabase"", ""PostgreSQL"", ""AWS Lambda"", ""Vercel"", ""Stripe"", ""SendGrid"", ""HubSpot"", ""Google Analytics""]","[""AIエージェント"", ""コンテンツ生成"", ""商品開発"", ""マーケティング自動化"", ""起業支援""]",フリージャは、専門知識のない人でもアイデア入力だけで商品企画から価格設計、販売用LP作成までを自動化できるAIコンテンツプラットフォームです。迅速な商品量産と収益化を可能にし、個人から企業までスケーラブルなビジネス構築を支援します。
